risk_zone,zone_center_lat,zone_center_lon,day_type,holiday_flag,time_period,hour,month,season,weather,accident_count,total_death,total_serious_injury,total_minor_injury,total_injury,accident_flag,zone_total_accident,zone_total_death,zone_total_serious_injury,zone_total_minor_injury,zone_avg_lat,zone_avg_lon,zone_historical_priority
25,15.624551207777778,104.67464890370373,วันทำงาน,0,กลางคืน,2,1,ฤดูหนาว,แจ่มใส,1,0,0.0,0.0,0,1,27,2,2.0,14.0,15.624551207777778,104.67464890370373,57.0
25,15.624551207777778,104.67464890370373,วันทำงาน,0,กลางคืน,4,1,ฤดูหนาว,ฝนตก,1,1,0.0,0.0,0,1,27,2,2.0,14.0,15.624551207777778,104.67464890370373,57.0
25,15.624551207777778,104.67464890370373,วันทำงาน,0,กลางคืน,4,1,ฤดูหนาว,แจ่มใส,1,0,0.0,0.0,0,1,27,2,2.0,14.0,15.624551207777778,104.67464890370373,57.0
25,15.624551207777778,104.67464890370373,วันทำงาน,0,กลางคืน,23,1,ฤดูหนาว,แจ่มใส,1,0,0.0,0.0,0,1,27,2,2.0,14.0,15.624551207777778,104.67464890370373,57.0
25,15.624551207777778,104.67464890370373,วันทำงาน,0,กลางวัน,9,1,ฤดูหนาว,แจ่มใส,1,0,0.0,1.0,1,1,27,2,2.0,14.0,15.624551207777778,104.67464890370373,57.0
25,15.624551207777778,104.67464890370373,วันทำงาน,0,กลางวัน,10,4,ฤดูร้อน,แจ่มใส,1,0,1.0,1.0,2,1,27,2,2.0,14.0,15.624551207777778,104.67464890370373,57.0
25,15.624551207777778,104.67464890370373,วันทำงาน,0,กลางวัน,11,11,ฤดูหนาว,แจ่มใส,1,0,0.0,1.0,1,1,27,2,2.0,14.0,15.624551207777778,104.67464890370373,57.0
25,15.624551207777778,104.67464890370373,วันทำงาน,0,กลางวัน,12,1,ฤดูหนาว,แจ่มใส,1,0,0.0,2.0,2,1,27,2,2.0,14.0,15.624551207777778,104.67464890370373,57.0
25,15.624551207777778,104.67464890370373,วันทำงาน,0,กลางวัน,12,4,ฤดูร้อน,แจ่มใส,1,0,0.0,0.0,0,1,27,2,2.0,14.0,15.624551207777778,104.67464890370373,57.0
25,15.624551207777778,104.67464890370373,วันทำงาน,0,กลางวัน,13,1,ฤดูหนาว,แจ่มใส,1,0,0.0,1.0,1,1,27,2,2.0,14.0,15.624551207777778,104.67464890370373,57.0
25,15.624551207777778,104.67464890370373,วันทำงาน,0,กลางวัน,14,1,ฤดูหนาว,แจ่มใส,2,0,0.0,2.0,2,1,27,2,2.0,14.0,15.624551207777778,104.67464890370373,57.0
25,15.624551207777778,104.67464890370373,วันทำงาน,0,กลางวัน,14,8,ฤดูฝน,แจ่มใส,1,0,0.0,0.0,0,1,27,2,2.0,14.0,15.624551207777778,104.67464890370373,57.0
25,15.624551207777778,104.67464890370373,วันทำงาน,0,กลางวัน,15,9,ฤดูฝน,แจ่มใส,1,0,0.0,0.0,0,1,27,2,2.0,14.0,15.624551207777778,104.67464890370373,57.0
25,15.624551207777778,104.67464890370373,วันทำงาน,0,เช้า,8,1,ฤดูหนาว,ฝนตก,1,0,0.0,2.0,2,1,27,2,2.0,14.0,15.624551207777778,104.67464890370373,57.0
25,15.624551207777778,104.67464890370373,วันทำงาน,0,เย็น,16,5,ฤดูร้อน,ฝนตก,1,0,0.0,0.0,0,1,27,2,2.0,14.0,15.624551207777778,104.67464890370373,57.0
25,15.624551207777778,104.67464890370373,วันทำงาน,0,เย็น,16,11,ฤดูหนาว,แจ่มใส,1,0,0.0,1.0,1,1,27,2,2.0,14.0,15.624551207777778,104.67464890370373,57.0
25,15.624551207777778,104.67464890370373,วันทำงาน,0,เย็น,18,7,ฤดูฝน,ฝนตก,1,0,0.0,0.0,0,1,27,2,2.0,14.0,15.624551207777778,104.67464890370373,57.0
25,15.624551207777778,104.67464890370373,วันหยุด,1,กลางวัน,10,9,ฤดูฝน,แจ่มใส,1,1,0.0,0.0,0,1,27,2,2.0,14.0,15.624551207777778,104.67464890370373,57.0
25,15.624551207777778,104.67464890370373,วันหยุด,1,เช้า,5,6,ฤดูฝน,แจ่มใส,1,0,0.0,0.0,0,1,27,2,2.0,14.0,15.624551207777778,104.67464890370373,57.0
25,15.624551207777778,104.67464890370373,วันหยุด,1,เช้า,7,10,ฤดูฝน,แจ่มใส,1,0,0.0,0.0,2,1,27,2,2.0,14.0,15.624551207777778,104.67464890370373,57.0
25,15.624551207777778,104.67464890370373,วันหยุด,1,เย็น,17,6,ฤดูฝน,แจ่มใส,1,0,0.0,1.0,1,1,27,2,2.0,14.0,15.624551207777778,104.67464890370373,57.0
25,15.624551207777778,104.67464890370373,วันหยุด,1,เย็น,18,1,ฤดูหนาว,ฝนตก,1,0,0.0,1.0,1,1,27,2,2.0,14.0,15.624551207777778,104.67464890370373,57.0
25,15.624551207777778,104.67464890370373,วันหยุด,1,เย็น,19,1,ฤดูหนาว,แจ่มใส,1,0,0.0,0.0,0,1,27,2,2.0,14.0,15.624551207777778,104.67464890370373,57.0
25,15.624551207777778,104.67464890370373,วันหยุด,1,เย็น,19,2,ฤดูหนาว,แจ่มใส,1,0,1.0,1.0,2,1,27,2,2.0,14.0,15.624551207777778,104.67464890370373,57.0
26,16.00797948576923,105.06686900384616,วันทำงาน,0,กลางคืน,1,3,ฤดูร้อน,มีหมอก/ควัน/ฝุ่น,1,0,0.0,0.0,0,1,26,12,1.0,14.0,16.00797948576923,105.06686900384616,103.0
26,16.00797948576923,105.06686900384616,วันทำงาน,0,กลางคืน,2,9,ฤดูฝน,แจ่มใส,1,0,0.0,0.0,0,1,26,12,1.0,14.0,16.00797948576923,105.06686900384616,103.0
26,16.00797948576923,105.06686900384616,วันทำงาน,0,กลางคืน,3,1,ฤดูหนาว,แจ่มใส,1,0,0.0,4.0,4,1,26,12,1.0,14.0,16.00797948576923,105.06686900384616,103.0
26,16.00797948576923,105.06686900384616,วันทำงาน,0,กลางคืน,22,4,ฤดูร้อน,แจ่มใส,1,1,0.0,2.0,2,1,26,12,1.0,14.0,16.00797948576923,105.06686900384616,103.0
26,16.00797948576923,105.06686900384616,วันทำงาน,0,กลางคืน,23,3,ฤดูร้อน,แจ่มใส,1,0,0.0,1.0,1,1,26,12,1.0,14.0,16.00797948576923,105.06686900384616,103.0
26,16.00797948576923,105.06686900384616,วันทำงาน,0,กลางวัน,9,4,ฤดูร้อน,แจ่มใส,1,0,0.0,0.0,0,1,26,12,1.0,14.0,16.00797948576923,105.06686900384616,103.0
26,16.00797948576923,105.06686900384616,วันทำงาน,0,กลางวัน,10,4,ฤดูร้อน,แจ่มใส,1,3,0.0,0.0,2,1,26,12,1.0,14.0,16.00797948576923,105.06686900384616,103.0
26,16.00797948576923,105.06686900384616,วันทำงาน,0,กลางวัน,11,1,ฤดูหนาว,แจ่มใส,1,0,1.0,0.0,1,1,26,12,1.0,14.0,16.00797948576923,105.06686900384616,103.0
26,16.00797948576923,105.06686900384616,วันทำงาน,0,กลางวัน,13,3,ฤดูร้อน,แจ่มใส,1,0,0.0,0.0,0,1,26,12,1.0,14.0,16.00797948576923,105.06686900384616,103.0
26,16.00797948576923,105.06686900384616,วันทำงาน,0,กลางวัน,15,1,ฤดูหนาว,แจ่มใส,2,1,0.0,1.0,1,1,26,12,1.0,14.0,16.00797948576923,105.06686900384616,103.0
26,16.00797948576923,105.06686900384616,วันทำงาน,0,เช้า,5,7,ฤดูฝน,ฝนตก,1,0,0.0,0.0,1,1,26,12,1.0,14.0,16.00797948576923,105.06686900384616,103.0
26,16.00797948576923,105.06686900384616,วันทำงาน,0,เช้า,6,4,ฤดูร้อน,แจ่มใส,1,0,0.0,0.0,0,1,26,12,1.0,14.0,16.00797948576923,105.06686900384616,103.0
26,16.00797948576923,105.06686900384616,วันทำงาน,0,เช้า,7,10,ฤดูฝน,แจ่มใส,1,0,0.0,2.0,2,1,26,12,1.0,14.0,16.00797948576923,105.06686900384616,103.0
26,16.00797948576923,105.06686900384616,วันทำงาน,0,เช้า,8,1,ฤดูหนาว,แจ่มใส,1,0,0.0,1.0,1,1,26,12,1.0,14.0,16.00797948576923,105.06686900384616,103.0
26,16.00797948576923,105.06686900384616,วันทำงาน,0,เย็น,16,1,ฤดูหนาว,แจ่มใส,1,0,0.0,1.0,1,1,26,12,1.0,14.0,16.00797948576923,105.06686900384616,103.0
26,16.00797948576923,105.06686900384616,วันทำงาน,0,เย็น,17,1,ฤดูหนาว,แจ่มใส,1,0,0.0,1.0,1,1,26,12,1.0,14.0,16.00797948576923,105.06686900384616,103.0
26,16.00797948576923,105.06686900384616,วันทำงาน,0,เย็น,17,1,ฤดูหนาว,ไม่ระบุ,1,2,0.0,0.0,0,1,26,12,1.0,14.0,16.00797948576923,105.06686900384616,103.0
26,16.00797948576923,105.06686900384616,วันทำงาน,0,เย็น,18,1,ฤดูหนาว,แจ่มใส,1,2,0.0,0.0,0,1,26,12,1.0,14.0,16.00797948576923,105.06686900384616,103.0
26,16.00797948576923,105.06686900384616,วันทำงาน,0,เย็น,18,6,ฤดูฝน,แจ่มใส,1,2,0.0,1.0,1,1,26,12,1.0,14.0,16.00797948576923,105.06686900384616,103.0
26,16.00797948576923,105.06686900384616,วันทำงาน,0,เย็น,19,1,ฤดูหนาว,ฝนตก,1,0,0.0,0.0,0,1,26,12,1.0,14.0,16.00797948576923,105.06686900384616,103.0
26,16.00797948576923,105.06686900384616,วันหยุด,1,กลางคืน,21,3,ฤดูร้อน,แจ่มใส,1,0,0.0,0.0,0,1,26,12,1.0,14.0,16.00797948576923,105.06686900384616,103.0
26,16.00797948576923,105.06686900384616,วันหยุด,1,กลางวัน,9,10,ฤดูฝน,แจ่มใส,1,0,0.0,0.0,0,1,26,12,1.0,14.0,16.00797948576923,105.06686900384616,103.0
26,16.00797948576923,105.06686900384616,วันหยุด,1,กลางวัน,14,12,ฤดูหนาว,แจ่มใส,1,1,0.0,0.0,2,1,26,12,1.0,14.0,16.00797948576923,105.06686900384616,103.0
26,16.00797948576923,105.06686900384616,วันหยุด,1,เช้า,5,9,ฤดูฝน,ฝนตก,1,0,0.0,0.0,0,1,26,12,1.0,14.0,16.00797948576923,105.06686900384616,103.0
26,16.00797948576923,105.06686900384616,วันหยุด,1,เย็น,18,5,ฤดูร้อน,แจ่มใส,1,0,0.0,0.0,0,1,26,12,1.0,14.0,16.00797948576923,105.06686900384616,103.0
27,15.48278104967742,104.4903181,วันทำงาน,0,กลางคืน,0,9,ฤดูฝน,แจ่มใส,1,0,0.0,0.0,0,1,31,8,4.0,22.0,15.48278104967742,104.4903181,105.0
27,15.48278104967742,104.4903181,วันทำงาน,0,กลางคืน,3,1,ฤดูหนาว,แจ่มใส,1,0,0.0,1.0,1,1,31,8,4.0,22.0,15.48278104967742,104.4903181,105.0
27,15.48278104967742,104.4903181,วันทำงาน,0,กลางคืน,3,5,ฤดูร้อน,แจ่มใส,1,0,0.0,0.0,0,1,31,8,4.0,22.0,15.48278104967742,104.4903181,105.0
27,15.48278104967742,104.4903181,วันทำงาน,0,กลางคืน,4,1,ฤดูหนาว,แจ่มใส,2,0,0.0,2.0,2,1,31,8,4.0,22.0,15.48278104967742,104.4903181,105.0
27,15.48278104967742,104.4903181,วันทำงาน,0,กลางคืน,21,1,ฤดูหนาว,แจ่มใส,3,1,1.0,3.0,4,1,31,8,4.0,22.0,15.48278104967742,104.4903181,105.0
27,15.48278104967742,104.4903181,วันทำงาน,0,กลางคืน,22,1,ฤดูหนาว,แจ่มใส,1,0,0.0,0.0,0,1,31,8,4.0,22.0,15.48278104967742,104.4903181,105.0
27,15.48278104967742,104.4903181,วันทำงาน,0,กลางคืน,23,1,ฤดูหนาว,แจ่มใส,1,0,0.0,1.0,1,1,31,8,4.0,22.0,15.48278104967742,104.4903181,105.0
27,15.48278104967742,104.4903181,วันทำงาน,0,กลางวัน,9,1,ฤดูหนาว,แจ่มใส,1,0,1.0,0.0,1,1,31,8,4.0,22.0,15.48278104967742,104.4903181,105.0
27,15.48278104967742,104.4903181,วันทำงาน,0,กลางวัน,10,1,ฤดูหนาว,แจ่มใส,1,1,0.0,0.0,0,1,31,8,4.0,22.0,15.48278104967742,104.4903181,105.0
27,15.48278104967742,104.4903181,วันทำงาน,0,กลางวัน,10,11,ฤดูหนาว,แจ่มใส,1,0,0.0,0.0,0,1,31,8,4.0,22.0,15.48278104967742,104.4903181,105.0
27,15.48278104967742,104.4903181,วันทำงาน,0,กลางวัน,11,4,ฤดูร้อน,แจ่มใส,1,0,0.0,2.0,2,1,31,8,4.0,22.0,15.48278104967742,104.4903181,105.0
27,15.48278104967742,104.4903181,วันทำงาน,0,กลางวัน,12,1,ฤดูหนาว,แจ่มใส,1,0,0.0,1.0,1,1,31,8,4.0,22.0,15.48278104967742,104.4903181,105.0
27,15.48278104967742,104.4903181,วันทำงาน,0,กลางวัน,12,7,ฤดูฝน,แจ่มใส,1,0,0.0,1.0,1,1,31,8,4.0,22.0,15.48278104967742,104.4903181,105.0
27,15.48278104967742,104.4903181,วันทำงาน,0,กลางวัน,13,1,ฤดูหนาว,แจ่มใส,1,3,0.0,0.0,0,1,31,8,4.0,22.0,15.48278104967742,104.4903181,105.0
27,15.48278104967742,104.4903181,วันทำงาน,0,กลางวัน,13,3,ฤดูร้อน,แจ่มใส,1,0,0.0,1.0,1,1,31,8,4.0,22.0,15.48278104967742,104.4903181,105.0
27,15.48278104967742,104.4903181,วันทำงาน,0,กลางวัน,14,1,ฤดูหนาว,แจ่มใส,2,0,0.0,5.0,5,1,31,8,4.0,22.0,15.48278104967742,104.4903181,105.0
27,15.48278104967742,104.4903181,วันทำงาน,0,กลางวัน,15,1,ฤดูหนาว,แจ่มใส,3,2,2.0,2.0,4,1,31,8,4.0,22.0,15.48278104967742,104.4903181,105.0
27,15.48278104967742,104.4903181,วันทำงาน,0,เช้า,5,1,ฤดูหนาว,แจ่มใส,1,1,0.0,0.0,0,1,31,8,4.0,22.0,15.48278104967742,104.4903181,105.0
27,15.48278104967742,104.4903181,วันทำงาน,0,เช้า,6,3,ฤดูร้อน,แจ่มใส,1,0,0.0,0.0,0,1,31,8,4.0,22.0,15.48278104967742,104.4903181,105.0
27,15.48278104967742,104.4903181,วันทำงาน,0,เช้า,6,11,ฤดูหนาว,แจ่มใส,1,0,0.0,1.0,1,1,31,8,4.0,22.0,15.48278104967742,104.4903181,105.0
27,15.48278104967742,104.4903181,วันทำงาน,0,เช้า,8,5,ฤดูร้อน,แจ่มใส,1,0,0.0,1.0,1,1,31,8,4.0,22.0,15.48278104967742,104.4903181,105.0
27,15.48278104967742,104.4903181,วันทำงาน,0,เย็น,17,1,ฤดูหนาว,แจ่มใส,1,0,0.0,0.0,0,1,31,8,4.0,22.0,15.48278104967742,104.4903181,105.0
27,15.48278104967742,104.4903181,วันหยุด,1,กลางคืน,21,4,ฤดูร้อน,แจ่มใส,1,0,0.0,1.0,1,1,31,8,4.0,22.0,15.48278104967742,104.4903181,105.0
27,15.48278104967742,104.4903181,วันหยุด,1,กลางวัน,10,7,ฤดูฝน,แจ่มใส,1,0,0.0,0.0,0,1,31,8,4.0,22.0,15.48278104967742,104.4903181,105.0
27,15.48278104967742,104.4903181,วันหยุด,1,เย็น,19,1,ฤดูหนาว,แจ่มใส,1,0,0.0,0.0,0,1,31,8,4.0,22.0,15.48278104967742,104.4903181,105.0
28,14.618631996153844,104.93401460384617,วันทำงาน,0,กลางคืน,0,1,ฤดูหนาว,แจ่มใส,1,0,0.0,1.0,1,1,26,5,2.0,13.0,14.618631996153844,104.93401460384618,70.0
28,14.618631996153844,104.93401460384617,วันทำงาน,0,กลางคืน,20,10,ฤดูฝน,แจ่มใส,1,0,0.0,2.0,2,1,26,5,2.0,13.0,14.618631996153844,104.93401460384618,70.0
28,14.618631996153844,104.93401460384617,วันทำงาน,0,กลางคืน,23,1,ฤดูหนาว,แจ่มใส,1,0,0.0,1.0,1,1,26,5,2.0,13.0,14.618631996153844,104.93401460384618,70.0
28,14.618631996153844,104.93401460384617,วันทำงาน,0,กลางคืน,23,4,ฤดูร้อน,แจ่มใส,1,0,0.0,1.0,1,1,26,5,2.0,13.0,14.618631996153844,104.93401460384618,70.0
28,14.618631996153844,104.93401460384617,วันทำงาน,0,กลางวัน,10,9,ฤดูฝน,แจ่มใส,2,0,0.0,0.0,0,1,26,5,2.0,13.0,14.618631996153844,104.93401460384618,70.0
28,14.618631996153844,104.93401460384617,วันทำงาน,0,กลางวัน,12,5,ฤดูร้อน,แจ่มใส,1,0,0.0,0.0,0,1,26,5,2.0,13.0,14.618631996153844,104.93401460384618,70.0
28,14.618631996153844,104.93401460384617,วันทำงาน,0,กลางวัน,13,1,ฤดูหนาว,แจ่มใส,3,0,0.0,3.0,3,1,26,5,2.0,13.0,14.618631996153844,104.93401460384618,70.0
28,14.618631996153844,104.93401460384617,วันทำงาน,0,กลางวัน,14,1,ฤดูหนาว,แจ่มใส,2,2,1.0,0.0,1,1,26,5,2.0,13.0,14.618631996153844,104.93401460384618,70.0
28,14.618631996153844,104.93401460384617,วันทำงาน,0,เช้า,7,4,ฤดูร้อน,แจ่มใส,1,0,0.0,0.0,0,1,26,5,2.0,13.0,14.618631996153844,104.93401460384618,70.0
28,14.618631996153844,104.93401460384617,วันทำงาน,0,เย็น,16,1,ฤดูหนาว,แจ่มใส,1,1,0.0,0.0,0,1,26,5,2.0,13.0,14.618631996153844,104.93401460384618,70.0
28,14.618631996153844,104.93401460384617,วันทำงาน,0,เย็น,16,4,ฤดูร้อน,แจ่มใส,1,0,0.0,1.0,1,1,26,5,2.0,13.0,14.618631996153844,104.93401460384618,70.0
28,14.618631996153844,104.93401460384617,วันทำงาน,0,เย็น,16,12,ฤดูหนาว,แจ่มใส,1,0,0.0,0.0,2,1,26,5,2.0,13.0,14.618631996153844,104.93401460384618,70.0
28,14.618631996153844,104.93401460384617,วันทำงาน,0,เย็น,18,1,ฤดูหนาว,แจ่มใส,1,0,0.0,2.0,2,1,26,5,2.0,13.0,14.618631996153844,104.93401460384618,70.0
28,14.618631996153844,104.93401460384617,วันทำงาน,0,เย็น,18,5,ฤดูร้อน,แจ่มใส,1,0,0.0,0.0,0,1,26,5,2.0,13.0,14.618631996153844,104.93401460384618,70.0
28,14.618631996153844,104.93401460384617,วันหยุด,1,กลางคืน,20,4,ฤดูร้อน,แจ่มใส,1,0,0.0,1.0,1,1,26,5,2.0,13.0,14.618631996153844,104.93401460384618,70.0
28,14.618631996153844,104.93401460384617,วันหยุด,1,กลางคืน,21,4,ฤดูร้อน,ภัยธรรมชาติ เช่น พายุ น้ำท่วม,1,0,0.0,0.0,3,1,26,5,2.0,13.0,14.618631996153844,104.93401460384618,70.0
28,14.618631996153844,104.93401460384617,วันหยุด,1,กลางคืน,22,10,ฤดูฝน,แจ่มใส,1,1,1.0,0.0,1,1,26,5,2.0,13.0,14.618631996153844,104.93401460384618,70.0
28,14.618631996153844,104.93401460384617,วันหยุด,1,กลางคืน,23,5,ฤดูร้อน,แจ่มใส,1,0,0.0,0.0,0,1,26,5,2.0,13.0,14.618631996153844,104.93401460384618,70.0
28,14.618631996153844,104.93401460384617,วันหยุด,1,กลางวัน,10,12,ฤดูหนาว,แจ่มใส,1,0,0.0,1.0,1,1,26,5,2.0,13.0,14.618631996153844,104.93401460384618,70.0
28,14.618631996153844,104.93401460384617,วันหยุด,1,กลางวัน,12,5,ฤดูร้อน,แจ่มใส,1,1,0.0,0.0,0,1,26,5,2.0,13.0,14.618631996153844,104.93401460384618,70.0
28,14.618631996153844,104.93401460384617,วันหยุด,1,กลางวัน,15,5,ฤดูร้อน,แจ่มใส,1,0,0.0,0.0,0,1,26,5,2.0,13.0,14.618631996153844,104.93401460384618,70.0
28,14.618631996153844,104.93401460384617,วันหยุด,1,เย็น,18,4,ฤดูร้อน,ภัยธรรมชาติ เช่น พายุ น้ำท่วม,1,0,0.0,0.0,0,1,26,5,2.0,13.0,14.618631996153844,104.93401460384618,70.0
29,14.994597809166669,104.97669932222225,วันทำงาน,0,กลางคืน,0,1,ฤดูหนาว,แจ่มใส,1,0,0.0,1.0,1,1,36,8,2.0,30.0,14.99459780916667,104.97669932222225,112.0
29,14.994597809166669,104.97669932222225,วันทำงาน,0,กลางคืน,1,7,ฤดูฝน,แจ่มใส,1,0,0.0,1.0,1,1,36,8,2.0,30.0,14.99459780916667,104.97669932222225,112.0
29,14.994597809166669,104.97669932222225,วันทำงาน,0,กลางคืน,3,1,ฤดูหนาว,แจ่มใส,1,0,0.0,1.0,1,1,36,8,2.0,30.0,14.99459780916667,104.97669932222225,112.0
29,14.994597809166669,104.97669932222225,วันทำงาน,0,กลางคืน,4,8,ฤดูฝน,แจ่มใส,1,0,0.0,0.0,0,1,36,8,2.0,30.0,14.99459780916667,104.97669932222225,112.0
29,14.994597809166669,104.97669932222225,วันทำงาน,0,กลางคืน,4,9,ฤดูฝน,แจ่มใส,1,0,0.0,1.0,1,1,36,8,2.0,30.0,14.99459780916667,104.97669932222225,112.0
29,14.994597809166669,104.97669932222225,วันทำงาน,0,กลางคืน,21,1,ฤดูหนาว,แจ่มใส,1,0,0.0,1.0,1,1,36,8,2.0,30.0,14.99459780916667,104.97669932222225,112.0
29,14.994597809166669,104.97669932222225,วันทำงาน,0,กลางคืน,21,4,ฤดูร้อน,แจ่มใส,1,1,0.0,0.0,0,1,36,8,2.0,30.0,14.99459780916667,104.97669932222225,112.0
29,14.994597809166669,104.97669932222225,วันทำงาน,0,กลางคืน,21,5,ฤดูร้อน,แจ่มใส,1,0,0.0,4.0,4,1,36,8,2.0,30.0,14.99459780916667,104.97669932222225,112.0
29,14.994597809166669,104.97669932222225,วันทำงาน,0,กลางคืน,23,9,ฤดูฝน,ฝนตก,1,0,0.0,1.0,1,1,36,8,2.0,30.0,14.99459780916667,104.97669932222225,112.0
29,14.994597809166669,104.97669932222225,วันทำงาน,0,กลางคืน,23,12,ฤดูหนาว,อื่นๆ,1,1,0.0,0.0,0,1,36,8,2.0,30.0,14.99459780916667,104.97669932222225,112.0
29,14.994597809166669,104.97669932222225,วันทำงาน,0,กลางวัน,9,10,ฤดูฝน,ฝนตก,1,0,0.0,1.0,1,1,36,8,2.0,30.0,14.99459780916667,104.97669932222225,112.0
29,14.994597809166669,104.97669932222225,วันทำงาน,0,กลางวัน,11,1,ฤดูหนาว,แจ่มใส,1,0,0.0,0.0,0,1,36,8,2.0,30.0,14.99459780916667,104.97669932222225,112.0
29,14.994597809166669,104.97669932222225,วันทำงาน,0,กลางวัน,11,3,ฤดูร้อน,ฝนตก,1,0,0.0,1.0,1,1,36,8,2.0,30.0,14.99459780916667,104.97669932222225,112.0
29,14.994597809166669,104.97669932222225,วันทำงาน,0,กลางวัน,11,6,ฤดูฝน,แจ่มใส,1,0,1.0,7.0,8,1,36,8,2.0,30.0,14.99459780916667,104.97669932222225,112.0
29,14.994597809166669,104.97669932222225,วันทำงาน,0,กลางวัน,13,1,ฤดูหนาว,แจ่มใส,2,0,0.0,1.0,1,1,36,8,2.0,30.0,14.99459780916667,104.97669932222225,112.0
29,14.994597809166669,104.97669932222225,วันทำงาน,0,กลางวัน,13,12,ฤดูหนาว,แจ่มใส,1,0,0.0,0.0,0,1,36,8,2.0,30.0,14.99459780916667,104.97669932222225,112.0
29,14.994597809166669,104.97669932222225,วันทำงาน,0,กลางวัน,14,3,ฤดูร้อน,แจ่มใส,1,0,0.0,1.0,1,1,36,8,2.0,30.0,14.99459780916667,104.97669932222225,112.0
29,14.994597809166669,104.97669932222225,วันทำงาน,0,กลางวัน,15,1,ฤดูหนาว,แจ่มใส,1,0,1.0,1.0,2,1,36,8,2.0,30.0,14.99459780916667,104.97669932222225,112.0
29,14.994597809166669,104.97669932222225,วันทำงาน,0,เช้า,6,1,ฤดูหนาว,แจ่มใส,1,2,0.0,0.0,0,1,36,8,2.0,30.0,14.99459780916667,104.97669932222225,112.0
29,14.994597809166669,104.97669932222225,วันทำงาน,0,เช้า,6,4,ฤดูร้อน,แจ่มใส,1,0,0.0,0.0,0,1,36,8,2.0,30.0,14.99459780916667,104.97669932222225,112.0
29,14.994597809166669,104.97669932222225,วันทำงาน,0,เย็น,16,1,ฤดูหนาว,แจ่มใส,1,0,0.0,0.0,0,1,36,8,2.0,30.0,14.99459780916667,104.97669932222225,112.0
29,14.994597809166669,104.97669932222225,วันทำงาน,0,เย็น,16,1,ฤดูหนาว,ไม่ระบุ,1,0,0.0,0.0,0,1,36,8,2.0,30.0,14.99459780916667,104.97669932222225,112.0
29,14.994597809166669,104.97669932222225,วันทำงาน,0,เย็น,17,8,ฤดูฝน,ฝนตก,1,0,0.0,0.0,0,1,36,8,2.0,30.0,14.99459780916667,104.97669932222225,112.0
29,14.994597809166669,104.97669932222225,วันทำงาน,0,เย็น,18,1,ฤดูหนาว,แจ่มใส,1,0,0.0,0.0,0,1,36,8,2.0,30.0,14.99459780916667,104.97669932222225,112.0
29,14.994597809166669,104.97669932222225,วันทำงาน,0,เย็น,18,6,ฤดูฝน,แจ่มใส,1,0,0.0,1.0,1,1,36,8,2.0,30.0,14.99459780916667,104.97669932222225,112.0
29,14.994597809166669,104.97669932222225,วันทำงาน,0,เย็น,19,1,ฤดูหนาว,แจ่มใส,3,1,0.0,0.0,0,1,36,8,2.0,30.0,14.99459780916667,104.97669932222225,112.0
29,14.994597809166669,104.97669932222225,วันหยุด,1,กลางวัน,10,12,ฤดูหนาว,แจ่มใส,1,0,0.0,2.0,2,1,36,8,2.0,30.0,14.99459780916667,104.97669932222225,112.0
29,14.994597809166669,104.97669932222225,วันหยุด,1,กลางวัน,12,10,ฤดูฝน,แจ่มใส,2,0,0.0,0.0,0,1,36,8,2.0,30.0,14.99459780916667,104.97669932222225,112.0
29,14.994597809166669,104.97669932222225,วันหยุด,1,กลางวัน,15,4,ฤดูร้อน,ฝนตก,1,1,0.0,1.0,1,1,36,8,2.0,30.0,14.99459780916667,104.97669932222225,112.0
29,14.994597809166669,104.97669932222225,วันหยุด,1,เย็น,17,12,ฤดูหนาว,แจ่มใส,1,0,0.0,3.0,3,1,36,8,2.0,30.0,14.99459780916667,104.97669932222225,112.0
29,14.994597809166669,104.97669932222225,วันหยุด,1,เย็น,18,1,ฤดูหนาว,แจ่มใส,1,1,0.0,1.0,1,1,36,8,2.0,30.0,14.99459780916667,104.97669932222225,112.0
29,14.994597809166669,104.97669932222225,วันหยุด,1,เย็น,18,4,ฤดูร้อน,แจ่มใส,1,1,0.0,0.0,0,1,36,8,2.0,30.0,14.99459780916667,104.97669932222225,112.0
30,15.325575962444445,104.69409329555556,วันทำงาน,0,กลางคืน,1,1,ฤดูหนาว,แจ่มใส,1,0,0.0,1.0,1,1,45,2,5.0,43.0,15.325575962444447,104.69409329555558,113.0
30,15.325575962444445,104.69409329555556,วันทำงาน,0,กลางคืน,1,6,ฤดูฝน,แจ่มใส,1,0,0.0,0.0,0,1,45,2,5.0,43.0,15.325575962444447,104.69409329555558,113.0
30,15.325575962444445,104.69409329555556,วันทำงาน,0,กลางคืน,1,7,ฤดูฝน,แจ่มใส,1,0,0.0,0.0,0,1,45,2,5.0,43.0,15.325575962444447,104.69409329555558,113.0
30,15.325575962444445,104.69409329555556,วันทำงาน,0,กลางคืน,2,7,ฤดูฝน,แจ่มใส,1,0,0.0,1.0,1,1,45,2,5.0,43.0,15.325575962444447,104.69409329555558,113.0
30,15.325575962444445,104.69409329555556,วันทำงาน,0,กลางคืน,2,9,ฤดูฝน,ฝนตก,1,0,0.0,0.0,3,1,45,2,5.0,43.0,15.325575962444447,104.69409329555558,113.0
